event-id,visible,timestamp,location-long,location-lat,bas:fix-type,bas:transition-1,bas:transition-2,gls:light-level,migration-stage,tag-tech-spec,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
2251769308,True,2013-08-06 19:59:00.000,-5.922526241,44.64322039,2.0,06/08/2013 19:59,07/08/2013 05:00,,1.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769309,True,2013-08-07 05:00:00.000,-6.438000091,45.57475888,1.0,07/08/2013 05:00,07/08/2013 20:03,,1.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769310,True,2013-08-07 20:03:00.000,-7.07894677,44.93573143,2.0,07/08/2013 20:03,08/08/2013 05:05,,1.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769311,True,2013-08-08 05:05:00.000,-7.09560051,45.19631518,1.0,08/08/2013 05:05,08/08/2013 20:03,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769312,True,2013-08-08 20:03:00.000,-5.862587703,47.08025967,2.0,08/08/2013 20:03,09/08/2013 04:55,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769313,True,2013-08-09 04:55:00.000,-5.25538595,46.52702718,1.0,09/08/2013 04:55,09/08/2013 19:58,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769314,True,2013-08-09 19:58:00.000,-5.898757156,45.90043242,2.0,09/08/2013 19:58,10/08/2013 05:00,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769315,True,2013-08-10 05:00:00.000,-5.292742175,45.29698436,1.0,10/08/2013 05:00,10/08/2013 19:53,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769316,True,2013-08-10 19:53:00.000,-5.937311033,44.60972671,2.0,10/08/2013 19:53,11/08/2013 05:05,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769317,True,2013-08-11 05:05:00.000,-5.332467851,43.94942134,1.0,11/08/2013 05:05,11/08/2013 19:48,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769318,True,2013-08-11 19:48:00.000,-5.978218828,43.19336771,2.0,11/08/2013 19:48,12/08/2013 05:10,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769319,True,2013-08-12 05:10:00.000,-3.499302537,39.13225773,1.0,12/08/2013 05:10,12/08/2013 19:28,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769320,True,2013-08-12 19:28:00.000,-3.521140691,39.35909215,2.0,12/08/2013 19:28,13/08/2013 05:10,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769321,True,2013-08-13 05:10:00.000,-6.669060672,45.02411361,1.0,13/08/2013 05:10,13/08/2013 19:53,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769322,True,2013-08-13 19:53:00.000,-6.066956002,46.20968061,2.0,13/08/2013 19:53,14/08/2013 05:05,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769323,True,2013-08-14 05:05:00.000,-5.465538002,45.58049185,1.0,14/08/2013 05:05,14/08/2013 19:48,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769324,True,2013-08-14 19:48:00.000,-3.614374326,48.54302457,2.0,14/08/2013 19:48,15/08/2013 04:50,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769325,True,2013-08-15 04:50:00.000,-0.513704504,44.14291509,1.0,15/08/2013 04:50,15/08/2013 19:23,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769326,True,2013-08-15 19:23:00.000,4.461828647,51.49811207,2.0,15/08/2013 19:23,16/08/2013 04:10,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769327,True,2013-08-16 04:10:00.000,7.561449071,47.65808135,1.0,16/08/2013 04:10,16/08/2013 18:58,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769328,True,2013-08-16 18:58:00.000,8.160312452,48.81487574,2.0,16/08/2013 18:58,17/08/2013 04:05,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769329,True,2013-08-17 04:05:00.000,10.50879047,45.531984,1.0,17/08/2013 04:05,17/08/2013 18:39,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769330,True,2013-08-17 18:39:00.000,11.73170146,47.77088262,2.0,17/08/2013 18:39,18/08/2013 03:55,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769331,True,2013-08-18 03:55:00.000,12.45390809,46.96129771,1.0,18/08/2013 03:55,18/08/2013 18:33,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769332,True,2013-08-18 18:33:00.000,13.67580049,49.13245604,2.0,18/08/2013 18:33,19/08/2013 03:45,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769333,True,2013-08-19 03:45:00.000,17.39748786,43.25380607,1.0,19/08/2013 03:45,19/08/2013 18:03,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769334,True,2013-08-19 18:03:00.000,17.9932822,44.68728805,2.0,19/08/2013 18:03,20/08/2013 03:40,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769335,True,2013-08-20 03:40:00.000,19.21359525,42.70387457,1.0,20/08/2013 03:40,20/08/2013 17:53,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769336,True,2013-08-20 17:53:00.000,19.8084134,44.19701584,2.0,20/08/2013 17:53,21/08/2013 03:35,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769337,True,2013-08-21 03:35:00.000,21.65288104,40.78175218,1.0,21/08/2013 03:35,21/08/2013 17:38,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769338,True,2013-08-21 17:38:00.000,21.62163893,41.06353549,2.0,21/08/2013 17:38,22/08/2013 03:35,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769339,True,2013-08-22 03:35:00.000,20.33962534,44.09564706,1.0,22/08/2013 03:35,22/08/2013 17:48,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769340,True,2013-08-22 17:48:00.000,19.68234044,43.1217088,2.0,22/08/2013 17:48,23/08/2013 03:40,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769341,True,2013-08-23 03:40:00.000,21.52497684,39.3415423,1.0,23/08/2013 03:40,23/08/2013 17:33,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769342,True,2013-08-23 17:33:00.000,22.11701734,41.11319253,2.0,23/08/2013 17:33,24/08/2013 03:35,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769343,True,2013-08-24 03:35:00.000,21.45831521,42.9746791,1.0,24/08/2013 03:35,24/08/2013 17:38,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769344,True,2013-08-24 17:38:00.000,22.04948936,44.61820189,2.0,24/08/2013 17:38,25/08/2013 03:30,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769345,True,2013-08-25 03:30:00.000,22.64016829,43.74977413,1.0,25/08/2013 03:30,25/08/2013 17:33,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769346,True,2013-08-25 17:33:00.000,21.35513899,41.18484974,2.0,25/08/2013 17:33,26/08/2013 03:40,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769347,True,2013-08-26 03:40:00.000,21.31987494,41.67639941,1.0,26/08/2013 03:40,26/08/2013 17:33,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769348,True,2013-08-26 17:33:00.000,20.03402244,38.77518167,2.0,26/08/2013 17:33,27/08/2013 03:50,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769349,True,2013-08-27 03:50:00.000,20.62309097,37.53523662,1.0,27/08/2013 03:50,27/08/2013 17:28,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769350,True,2013-08-27 17:28:00.000,20.58670234,37.85165077,2.0,27/08/2013 17:28,28/08/2013 03:50,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769351,True,2013-08-28 03:50:00.000,19.2996262,41.81037506,1.0,28/08/2013 03:50,28/08/2013 17:38,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769352,True,2013-08-28 17:38:00.000,20.51274925,45.1971825,2.0,28/08/2013 17:38,29/08/2013 03:40,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769353,True,2013-08-29 03:40:00.000,21.72545944,42.69570578,1.0,29/08/2013 03:40,29/08/2013 17:28,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769354,True,2013-08-29 17:28:00.000,20.43734572,39.6232151,2.0,29/08/2013 17:28,30/08/2013 03:50,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769355,True,2013-08-30 03:50:00.000,21.52434143,36.72319597,1.0,30/08/2013 03:50,30/08/2013 17:19,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769356,True,2013-08-30 17:19:00.000,21.48580511,36.8574735,2.0,30/08/2013 17:19,31/08/2013 03:50,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769357,True,2013-08-31 03:50:00.000,21.57192712,-26.4141039939569,1.0,31/08/2013 03:50,31/08/2013 17:18,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769358,True,2013-08-31 17:18:00.000,22.78301584,-26.410152651208545,2.0,31/08/2013 17:18,01/09/2013 03:40,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769359,True,2013-09-01 03:40:00.000,22.1183427,-26.412092503442985,1.0,01/09/2013 03:40,01/09/2013 17:23,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769360,True,2013-09-01 17:23:00.000,18.9528504,-26.421732768385024,2.0,01/09/2013 17:23,02/09/2013 04:05,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769361,True,2013-09-02 04:05:00.000,18.9127183,-26.42171731699141,1.0,02/09/2013 04:05,02/09/2013 17:23,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769362,True,2013-09-02 17:23:00.000,20.74775574,-26.415865452828722,2.0,02/09/2013 17:23,03/09/2013 03:50,,2.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769363,True,2013-09-03 03:50:00.000,20.70706358,-26.41585702479584,1.0,03/09/2013 03:50,03/09/2013 17:23,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769364,True,2013-09-03 17:23:00.000,21.29128165,-26.413866604364127,2.0,03/09/2013 17:23,04/09/2013 03:45,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769365,True,2013-09-04 03:45:00.000,21.25006512,-26.413858176331246,1.0,04/09/2013 03:45,04/09/2013 17:23,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769366,True,2013-09-04 17:23:00.000,21.8337779,-26.411864946555237,2.0,04/09/2013 17:23,05/09/2013 03:40,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769367,True,2013-09-05 03:40:00.000,24.16762648,-26.40443142155549,1.0,05/09/2013 03:40,05/09/2013 17:04,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769368,True,2013-09-05 17:04:00.000,26.00116258,-26.398484039686835,2.0,05/09/2013 17:04,06/09/2013 03:25,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769369,True,2013-09-06 03:25:00.000,30.33504152,-26.384577785435607,1.0,06/09/2013 03:25,06/09/2013 16:29,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769370,True,2013-09-06 16:29:00.000,28.41726416,-26.390520953287822,2.0,06/09/2013 16:29,07/09/2013 03:40,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769371,True,2013-09-07 03:40:00.000,29.12488635,-26.38812177326145,1.0,07/09/2013 03:40,07/09/2013 16:23,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769372,True,2013-09-07 16:23:00.000,26.58155321,-26.39603148211889,2.0,07/09/2013 16:23,08/09/2013 04:00,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769373,True,2013-09-08 04:00:00.000,23.41287175,-26.405855759112132,1.0,08/09/2013 04:00,08/09/2013 16:48,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769374,True,2013-09-08 16:48:00.000,23.99491938,-26.403862529336124,2.0,08/09/2013 16:48,09/09/2013 03:55,,0.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769375,True,2013-09-09 03:55:00.000,23.82661003,-26.404247409504286,1.0,09/09/2013 03:55,09/09/2013 16:49,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769376,True,2013-09-09 16:49:00.000,23.15803503,-26.406176024361553,2.0,09/09/2013 16:49,10/09/2013 04:00,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769377,True,2013-09-10 04:00:00.000,22.48930212,-26.408122899956727,1.0,10/09/2013 04:00,10/09/2013 16:54,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769378,True,2013-09-10 16:54:00.000,23.07074574,-26.40613669354145,2.0,10/09/2013 16:54,11/09/2013 03:55,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769379,True,2013-09-11 03:55:00.000,23.15193121,-26.405737766651818,1.0,11/09/2013 03:55,11/09/2013 16:53,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769380,True,2013-09-11 16:53:00.000,22.48282556,-26.40766357216479,2.0,11/09/2013 16:53,12/09/2013 04:00,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769381,True,2013-09-12 04:00:00.000,22.9388794,-26.406093148704905,1.0,12/09/2013 04:00,12/09/2013 16:49,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769382,True,2013-09-12 16:49:00.000,21.64441289,-26.409971448501636,2.0,12/09/2013 16:49,13/09/2013 04:10,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769383,True,2013-09-13 04:10:00.000,21.60015998,-26.40996161579661,1.0,13/09/2013 04:10,13/09/2013 16:49,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769384,True,2013-09-13 16:49:00.000,22.80614185,-26.406029938458307,2.0,13/09/2013 16:49,14/09/2013 04:00,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769385,True,2013-09-14 04:00:00.000,22.2616205,-26.407587719868875,1.0,14/09/2013 04:00,14/09/2013 16:53,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769386,True,2013-09-14 16:53:00.000,21.59201414,-26.409512120709703,2.0,14/09/2013 16:53,15/09/2013 04:05,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769387,True,2013-09-15 04:05:00.000,21.54751106,-26.40950509734897,1.0,15/09/2013 04:05,15/09/2013 16:53,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769388,True,2013-09-15 16:53:00.000,21.50297283,-26.409478408578185,2.0,15/09/2013 16:53,16/09/2013 04:05,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769389,True,2013-09-16 04:05:00.000,22.08356,-26.407521700277986,1.0,16/09/2013 04:05,16/09/2013 16:48,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769390,True,2013-09-16 16:48:00.000,21.41382136,-26.409447505790958,2.0,16/09/2013 16:48,17/09/2013 04:10,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769391,True,2013-09-17 04:10:00.000,21.36922985,-26.40943907775808,1.0,17/09/2013 04:10,17/09/2013 16:48,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769392,True,2013-09-17 16:48:00.000,22.57495077,-26.405508805091923,2.0,17/09/2013 16:48,18/09/2013 04:00,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769393,True,2013-09-18 04:00:00.000,23.15553082,-26.403545073430994,1.0,18/09/2013 04:00,18/09/2013 16:43,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769394,True,2013-09-18 16:43:00.000,22.48582341,-26.405479306976847,2.0,18/09/2013 16:43,19/09/2013 04:05,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769395,True,2013-09-19 04:05:00.000,21.81615194,-26.40742477789987,1.0,19/09/2013 04:05,19/09/2013 16:48,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769396,True,2013-09-19 16:48:00.000,21.77167676,-26.407399493801233,2.0,19/09/2013 16:48,20/09/2013 04:05,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769397,True,2013-09-20 04:05:00.000,22.35241345,-26.405437166812447,1.0,20/09/2013 04:05,20/09/2013 16:43,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769398,True,2013-09-20 16:43:00.000,21.68290344,-26.407365781669714,2.0,20/09/2013 16:43,21/09/2013 04:10,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769399,True,2013-09-21 04:10:00.000,24.1392403,-26.399517878386725,1.0,21/09/2013 04:10,21/09/2013 16:23,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769400,True,2013-09-21 16:23:00.000,24.72019836,-26.397528862627155,2.0,21/09/2013 16:23,22/09/2013 04:05,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769401,True,2013-09-22 04:05:00.000,22.17549025,-26.405368337877267,1.0,22/09/2013 04:05,22/09/2013 16:43,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769402,True,2013-09-22 16:43:00.000,21.50634482,-26.40729695273453,2.0,22/09/2013 16:43,23/09/2013 04:10,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769403,True,2013-09-23 04:10:00.000,22.08762709,-26.4053332210736,1.0,23/09/2013 04:10,23/09/2013 16:38,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769404,True,2013-09-23 16:38:00.000,21.41872811,-26.407261835930868,2.0,23/09/2013 16:38,24/09/2013 04:15,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769405,True,2013-09-24 04:15:00.000,21.37512445,-26.407246384537252,1.0,24/09/2013 04:15,24/09/2013 16:38,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769406,True,2013-09-24 16:38:00.000,22.58196587,-26.4033161118711,2.0,24/09/2013 16:38,25/09/2013 04:05,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769407,True,2013-09-25 04:05:00.000,22.53867138,-26.403302065149635,1.0,25/09/2013 04:05,25/09/2013 16:38,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769408,True,2013-09-25 16:38:00.000,23.12068856,-26.40131445406221,2.0,25/09/2013 16:38,26/09/2013 04:00,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769409,True,2013-09-26 04:00:00.000,22.45259737,-26.403261329657383,1.0,26/09/2013 04:00,26/09/2013 16:43,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769410,True,2013-09-26 16:43:00.000,22.40983603,-26.403230426870156,2.0,26/09/2013 16:43,27/09/2013 04:00,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769411,True,2013-09-27 04:00:00.000,22.99243601,-26.401259671848493,1.0,27/09/2013 04:00,27/09/2013 16:38,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769412,True,2013-09-27 16:38:00.000,22.95008927,-26.40122876906127,2.0,27/09/2013 16:38,28/09/2013 04:00,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769413,True,2013-09-28 04:00:00.000,22.90797797,-26.401213317667658,1.0,28/09/2013 04:00,28/09/2013 16:38,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769414,True,2013-09-28 16:38:00.000,23.49123321,-26.3992186832195,2.0,28/09/2013 16:38,29/09/2013 03:55,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
2251769415,True,2013-09-29 03:55:00.000,24.69988925,-26.395263126454708,1.0,29/09/2013 03:55,29/09/2013 16:28,,3.0,,solar-geolocator,Lanius collurio,649,649,Migration of red-backed shrikes from the Iberian Peninsula (data from Tøttrup et al. 2017)
