event-id,timestamp,location-long,location-lat,bas:transition-1,bas:transition-2,gls:light-level,migration-stage,tag-tech-spec,tag-local-identifier,individual-local-identifier,temperature,precipitation,wind_speed
2251753801,2013-07-31 20:08:00,-5.03682323,44.96040485,31/07/2013 20:08,01/08/2013 04:45,,1.0,,647,647,19.4,0.0,6.0
2251753802,2013-08-01 04:45:00,-5.669784885,45.89902996,01/08/2013 04:45,01/08/2013 20:13,,1.0,,647,647,19.2,0.0,11.5
2251753803,2013-08-01 20:13:00,-6.303202485,45.34655415,01/08/2013 20:13,02/08/2013 04:50,,1.0,,647,647,19.2,0.0,13.7
2251753804,2013-08-02 04:50:00,-5.687369263,44.79322409,02/08/2013 04:50,02/08/2013 20:08,,1.0,,647,647,20.2,0.3,14.4
2251753805,2013-08-02 20:08:00,-5.697023509,44.98082768,02/08/2013 20:08,03/08/2013 04:50,,1.0,,647,647,20.2,0.2,16.5
2251753806,2013-08-03 04:50:00,-6.332519843,45.95726472,03/08/2013 04:50,03/08/2013 20:13,,1.0,,647,647,18.1,0.0,37.6
2251753807,2013-08-03 20:13:00,-6.34343365,46.14874839,03/08/2013 20:13,04/08/2013 04:50,,1.0,,647,647,18.0,0.0,38.1
2251753808,2013-08-04 04:50:00,-5.105066242,44.82581037,04/08/2013 04:50,04/08/2013 20:03,,1.0,,647,647,19.3,0.0,12.8
2251753809,2013-08-04 20:03:00,-5.117234,45.02151584,04/08/2013 20:03,05/08/2013 04:50,,1.0,,647,647,19.1,0.0,15.4
2251753810,2013-08-05 04:50:00,-4.505146002,44.44044064,05/08/2013 04:50,05/08/2013 19:58,,1.0,,647,647,20.9,0.0,4.4
2251753811,2013-08-05 19:58:00,-5.768658089,42.92923132,05/08/2013 19:58,06/08/2013 05:00,,1.0,,647,647,15.7,0.0,8.1
2251753812,2013-08-06 05:00:00,-5.15780313,42.26826167,06/08/2013 05:00,06/08/2013 19:53,,1.0,,647,647,17.7,0.0,14.6
2251753813,2013-08-06 19:53:00,-5.047453882,42.65413473,06/08/2013 19:53,07/08/2013 04:59,,1.0,,647,647,15.9,0.0,15.5
2251753814,2013-08-07 04:59:00,-6.312989489,44.66545459,07/08/2013 04:59,07/08/2013 20:03,,1.0,,647,647,17.2,0.0,19.0
2251753815,2013-08-07 20:03:00,-5.203774947,46.35049217,07/08/2013 20:03,08/08/2013 04:50,,1.0,,647,647,17.5,0.0,15.1
2251753816,2013-08-08 04:50:00,-2.095129232,42.24919989,08/08/2013 04:50,08/08/2013 19:38,,0.0,,647,647,14.1,0.0,6.9
2251753817,2013-08-08 19:38:00,-2.112226813,42.46037537,08/08/2013 19:38,09/08/2013 04:50,,0.0,,647,647,14.7,0.0,6.3
2251753818,2013-08-09 04:50:00,-1.505004261,41.75737831,09/08/2013 04:50,09/08/2013 19:33,,0.0,,647,647,14.9,0.0,15.5
2251753819,2013-08-09 19:33:00,0.976956761,45.64529416,09/08/2013 19:33,10/08/2013 04:30,,0.0,,647,647,14.4,0.0,5.5
2251753820,2013-08-10 04:30:00,1.582992293,45.05052932,10/08/2013 04:30,10/08/2013 19:28,,0.0,,647,647,17.5,0.0,7.9
2251753821,2013-08-10 19:28:00,3.438726696,47.77407442,10/08/2013 19:28,11/08/2013 04:15,,0.0,,647,647,16.6,0.0,7.7
2251753822,2013-08-11 04:15:00,5.918806707,44.65041283,11/08/2013 04:15,11/08/2013 19:08,,0.0,,647,647,5.4,0.0,4.3
2251753823,2013-08-11 19:08:00,5.898170083,44.87699795,11/08/2013 19:08,12/08/2013 04:15,,0.0,,647,647,9.9,0.0,7.9
2251753824,2013-08-12 04:15:00,9.002194082,40.11480726,12/08/2013 04:15,12/08/2013 18:43,,0.0,,647,647,20.1,0.0,1.8
2251753825,2013-08-12 18:43:00,12.10578801,45.39181243,12/08/2013 18:43,13/08/2013 03:50,,0.0,,647,647,20.9,0.0,5.2
2251753826,2013-08-13 03:50:00,13.33346458,43.79202253,13/08/2013 03:50,13/08/2013 18:33,,0.0,,647,647,20.1,0.0,4.7
2251753827,2013-08-13 18:33:00,15.18579473,46.8191501,13/08/2013 18:33,14/08/2013 03:35,,0.0,,647,647,17.3,0.0,3.6
2251753828,2013-08-14 03:35:00,16.41235855,45.30337459,14/08/2013 03:35,14/08/2013 18:23,,0.0,,647,647,19.5,0.0,10.4
2251753829,2013-08-14 18:23:00,15.13816427,43.57239349,14/08/2013 18:23,15/08/2013 03:45,,0.0,,647,647,25.3,0.0,7.1
2251753830,2013-08-15 03:45:00,16.98872243,40.61468332,15/08/2013 03:45,15/08/2013 18:08,,0.0,,647,647,24.5,0.0,9.4
2251753831,2013-08-15 18:08:00,18.21376887,43.08973701,15/08/2013 18:08,16/08/2013 03:35,,0.0,,647,647,19.7,0.0,9.7
2251753832,2013-08-16 03:35:00,19.43817041,41.19284993,16/08/2013 03:35,16/08/2013 17:58,,2.0,,647,647,25.0,0.0,1.4
2251753833,2013-08-16 17:58:00,20.03705966,42.58127041,16/08/2013 17:58,17/08/2013 03:30,,2.0,,647,647,9.2,0.0,5.5
2251753834,2013-08-17 03:30:00,20.01022003,42.93074524,17/08/2013 03:30,17/08/2013 17:58,,2.0,,647,647,13.7,0.0,1.5
2251753835,2013-08-17 17:58:00,19.35786693,42.04646261,17/08/2013 17:58,18/08/2013 03:35,,2.0,,647,647,26.0,0.0,6.4
2251753836,2013-08-18 03:35:00,19.32998453,42.40893173,18/08/2013 03:35,18/08/2013 17:58,,2.0,,647,647,26.4,0.0,2.3
2251753837,2013-08-18 17:58:00,19.92679097,43.80996109,18/08/2013 17:58,19/08/2013 03:30,,2.0,,647,647,18.5,0.0,5.1
2251753838,2013-08-19 03:30:00,21.1480941,41.84963547,19/08/2013 03:30,19/08/2013 17:48,,2.0,,647,647,23.3,0.0,3.3
2251753839,2013-08-19 17:48:00,19.86858842,39.56072018,19/08/2013 17:48,20/08/2013 03:40,,2.0,,647,647,24.5,0.0,4.9
2251753840,2013-08-20 03:40:00,20.46380621,38.58285876,20/08/2013 03:40,20/08/2013 17:43,,2.0,,647,647,26.0,0.0,13.8
2251753841,2013-08-20 17:43:00,19.18330383,35.89639987,20/08/2013 17:43,21/08/2013 03:50,,2.0,,647,647,26.5,0.0,20.6
2251753842,2013-08-21 03:50:00,18.52734296,37.81756481,21/08/2013 03:50,21/08/2013 17:48,,2.0,,647,647,26.3,0.0,11.5
2251753843,2013-08-21 17:48:00,19.74631121,40.90188884,21/08/2013 17:48,22/08/2013 03:40,,2.0,,647,647,24.3,0.0,2.3
2251753844,2013-08-22 03:40:00,19.71451517,41.31954206,22/08/2013 03:40,22/08/2013 17:48,,2.0,,647,647,21.5,0.0,7.5
2251753845,2013-08-22 17:48:00,20.30745378,42.91322397,22/08/2013 17:48,23/08/2013 03:35,,2.0,,647,647,14.6,0.0,4.0
2251753846,2013-08-23 03:35:00,22.15009018,39.21165925,23/08/2013 03:35,23/08/2013 17:33,,2.0,,647,647,21.1,0.0,5.4
2251753847,2013-08-23 17:33:00,21.49190092,37.97199385,23/08/2013 17:33,24/08/2013 03:40,,2.0,,647,647,21.3,0.0,4.2
2251753848,2013-08-24 03:40:00,20.2080807,41.39801967,24/08/2013 03:40,24/08/2013 17:43,,0.0,,647,647,15.7,0.0,1.1
2251753849,2013-08-24 17:43:00,20.17413256,41.69803928,24/08/2013 17:43,25/08/2013 03:40,,0.0,,647,647,12.9,0.0,2.4
2251753850,2013-08-25 03:40:00,23.26529269,34.07406971,25/08/2013 03:40,25/08/2013 17:18,,0.0,,647,647,25.8,0.0,23.4
2251753851,2013-08-25 17:18:00,24.48074654,37.85975436,25/08/2013 17:18,26/08/2013 03:30,,0.0,,647,647,21.9,0.0,7.7
2251753852,2013-08-26 03:30:00,25.07061469,36.63901037,26/08/2013 03:30,26/08/2013 17:13,,0.0,,647,647,23.2,0.0,15.3
2251753853,2013-08-26 17:13:00,25.66014268,38.64930861,26/08/2013 17:13,27/08/2013 03:25,,0.0,,647,647,24.0,0.0,11.3
2251753854,2013-08-27 03:25:00,26.87434844,35.62487168,27/08/2013 03:25,27/08/2013 17:03,,0.0,,647,647,25.3,0.0,32.1
2251753855,2013-08-27 17:03:00,24.96259012,29.76876994,27/08/2013 17:03,28/08/2013 03:40,,0.0,,647,647,22.7,0.0,14.8
2251753856,2013-08-28 03:40:00,24.30065618,32.4726344,28/08/2013 03:40,28/08/2013 17:08,,0.0,,647,647,25.9,0.0,22.1
2251753857,2013-08-28 17:08:00,21.76300321,23.1251166,28/08/2013 17:08,29/08/2013 04:00,,0.0,,647,647,28.4,0.0,18.7
2251753858,2013-08-29 04:00:00,22.22557025,21.41424124,29/08/2013 04:00,29/08/2013 17:04,,3.0,,647,647,25.8,0.0,18.4
2251753859,2013-08-29 17:04:00,20.93744667,15.45166853,29/08/2013 17:04,30/08/2013 04:10,,3.0,,647,647,27.0,0.0,17.2
2251753860,2013-08-30 04:10:00,22.27450722,8.283265729,30/08/2013 04:10,30/08/2013 16:53,,3.0,,647,647,19.6,0.5,1.8
2251753861,2013-08-30 16:53:00,22.23596165,8.144329062,30/08/2013 16:53,31/08/2013 04:10,,3.0,,647,647,19.6,0.5,1.8
2251753952,2013-10-15 04:10:00,22.81047476,19.70135794,15/10/2013 04:10,15/10/2013 16:19,,3.0,,647,647,19.5,0.0,17.5
2251753953,2013-10-15 16:19:00,22.78286865,19.67251267,15/10/2013 16:19,16/10/2013 04:10,,3.0,,647,647,19.5,0.0,17.5
2251753954,2013-10-16 04:10:00,21.00561314,7.477909871,16/10/2013 04:10,16/10/2013 16:33,,3.0,,647,647,23.3,0.0,1.5
2251753955,2013-10-16 16:33:00,20.35412614,11.53943037,16/10/2013 16:33,17/10/2013 04:15,,3.0,,647,647,23.8,0.0,8.2
2251753956,2013-10-17 04:15:00,22.20362908,22.95711798,17/10/2013 04:15,17/10/2013 16:18,,3.0,,647,647,19.3,0.0,15.0
2251753957,2013-10-17 16:18:00,22.17848271,22.64498325,17/10/2013 16:18,18/10/2013 04:15,,3.0,,647,647,19.1,0.0,14.7
2251753958,2013-10-18 04:15:00,21.52889363,18.31902887,18/10/2013 04:15,18/10/2013 16:23,,0.0,,647,647,20.8,0.0,18.7
2251753959,2013-10-18 16:23:00,22.75519254,10.67669087,18/10/2013 16:23,19/10/2013 04:05,,0.0,,647,647,24.6,0.0,2.7
2251753960,2013-10-19 04:05:00,23.35707156,14.00325399,19/10/2013 04:05,19/10/2013 16:18,,0.0,,647,647,21.0,0.0,12.7
2251753961,2013-10-19 16:18:00,24.5846725,6.729569786,19/10/2013 16:18,20/10/2013 03:55,,0.0,,647,647,22.2,0.0,5.3
2251753962,2013-10-20 03:55:00,25.18788086,10.00150882,20/10/2013 03:55,20/10/2013 16:13,,0.0,,647,647,22.3,0.0,6.4
2251753963,2013-10-20 16:13:00,25.79174748,6.513054644,20/10/2013 16:13,21/10/2013 03:50,,0.0,,647,647,22.9,0.0,5.4
2251753964,2013-10-21 03:50:00,26.39631982,9.679782112,21/10/2013 03:50,21/10/2013 16:08,,0.0,,647,647,23.5,0.0,7.7
2251753965,2013-10-21 16:08:00,25.75143424,12.95890914,21/10/2013 16:08,22/10/2013 03:55,,0.0,,647,647,26.7,0.0,16.5
2251753966,2013-10-22 03:55:00,26.3574045,15.91153861,22/10/2013 03:55,22/10/2013 16:03,,0.0,,647,647,20.1,0.0,14.0
2251753967,2013-10-22 16:03:00,27.58913704,9.334860811,22/10/2013 16:03,23/10/2013 03:45,,0.0,,647,647,27.5,0.0,13.8
2251753968,2013-10-23 03:45:00,28.8215969,15.42234241,23/10/2013 03:45,23/10/2013 15:53,,0.0,,647,647,23.1,0.0,15.0
2251753969,2013-10-23 15:53:00,28.17959704,18.34124927,23/10/2013 15:53,24/10/2013 03:50,,0.0,,647,647,22.5,0.0,22.2
2251753970,2013-10-24 03:50:00,26.91329459,11.91154642,24/10/2013 03:50,24/10/2013 16:03,,0.0,,647,647,27.3,0.0,7.0
2251753971,2013-10-24 16:03:00,27.52289527,8.802549291,24/10/2013 16:03,25/10/2013 03:45,,0.0,,647,647,26.0,0.0,12.0
2251753972,2013-10-25 03:45:00,28.13326264,11.58074656,25/10/2013 03:45,25/10/2013 15:58,,0.0,,647,647,26.2,0.0,6.0
2251753973,2013-10-25 15:58:00,26.86923419,17.28754206,25/10/2013 15:58,26/10/2013 03:55,,0.0,,647,647,20.7,0.0,14.5
2251753974,2013-10-26 03:55:00,26.85608138,16.98881094,26/10/2013 03:55,26/10/2013 15:58,,0.0,,647,647,20.6,0.0,13.5
2251753975,2013-10-26 15:58:00,28.09378339,11.17887348,26/10/2013 15:58,27/10/2013 03:45,,0.0,,647,647,25.9,0.0,5.9
2251753976,2013-10-27 03:45:00,28.08219254,10.98253088,27/10/2013 03:45,27/10/2013 15:58,,0.0,,647,647,24.5,0.0,5.2
2251753977,2013-10-27 15:58:00,26.82130906,16.37025297,27/10/2013 15:58,28/10/2013 03:55,,0.0,,647,647,18.0,0.0,14.2
2251753978,2013-10-28 03:55:00,26.18627533,13.42399222,28/10/2013 03:55,28/10/2013 16:03,,0.0,,647,647,22.3,0.0,14.8
2251753979,2013-10-28 16:03:00,27.42713281,7.937454083,28/10/2013 16:03,29/10/2013 03:45,,0.0,,647,647,24.7,0.0,9.0
2251753980,2013-10-29 03:45:00,27.41875151,7.810738167,29/10/2013 03:45,29/10/2013 16:03,,0.0,,647,647,24.1,0.0,4.7
2251753981,2013-10-29 16:03:00,26.78614291,10.36777597,29/10/2013 16:03,30/10/2013 03:50,,0.0,,647,647,26.1,0.0,15.0
2251753982,2013-10-30 03:50:00,27.40442132,12.79569732,30/10/2013 03:50,30/10/2013 15:58,,0.0,,647,647,21.4,0.0,14.1
2251753983,2013-10-30 15:58:00,28.02350996,10.13101357,30/10/2013 15:58,31/10/2013 03:45,,0.0,,647,647,23.9,0.0,12.2
2251753984,2013-10-31 03:45:00,28.64343849,12.51018794,31/10/2013 03:45,31/10/2013 15:53,,0.0,,647,647,21.7,0.0,15.8
2251753985,2013-10-31 15:53:00,28.63917598,12.38849484,31/10/2013 15:53,01/11/2013 03:45,,0.0,,647,647,21.9,0.0,15.8
2251753986,2013-11-01 03:45:00,27.38574895,7.33220029,01/11/2013 03:45,01/11/2013 16:03,,0.0,,647,647,22.5,0.0,7.6
2251753987,2013-11-01 16:03:00,27.38317898,7.26897528,01/11/2013 16:03,02/11/2013 03:45,,0.0,,647,647,22.3,0.0,7.6
2251753988,2013-11-02 03:45:00,27.38148373,7.191353693,02/11/2013 03:45,02/11/2013 16:03,,0.0,,647,647,22.2,0.0,7.6
2251753989,2013-11-03 15:48:00,29.88150337,11.62782407,03/11/2013 15:48,04/11/2013 03:40,,0.0,,647,647,22.5,0.0,11.2
2251753990,2013-11-04 03:40:00,27.38328216,2.36040538,04/11/2013 03:40,04/11/2013 16:08,,0.0,,647,647,19.9,4.0,2.1
2251753991,2013-11-04 16:08:00,29.26085185,-4.304916023,04/11/2013 16:08,05/11/2013 03:25,,0.0,,647,647,23.6,0.0,3.8
2251753992,2013-11-05 03:25:00,28.63938355,-6.37031837,05/11/2013 03:25,05/11/2013 16:13,,0.0,,647,647,18.6,0.0,1.5
2251753993,2013-11-05 16:13:00,28.64372691,-6.313127615,05/11/2013 16:13,06/11/2013 03:25,,0.0,,647,647,19.2,0.0,1.5
2251753994,2013-11-06 03:25:00,28.64901138,-6.225485482,06/11/2013 03:25,06/11/2013 16:13,,0.0,,647,647,19.0,0.0,2.3
2251753995,2013-11-06 16:13:00,29.90507316,-10.21096904,06/11/2013 16:13,07/11/2013 03:15,,0.0,,647,647,20.3,0.0,6.9
2251753996,2013-11-07 03:15:00,29.78713519,-10.47900176,07/11/2013 03:15,07/11/2013 16:14,,0.0,,647,647,20.4,0.0,2.3
2251753997,2013-11-07 16:14:00,30.41997884,-12.31615425,07/11/2013 16:14,08/11/2013 03:10,,0.0,,647,647,22.5,0.0,10.5
2251753998,2013-11-08 03:10:00,31.8037426,-7.942055152,08/11/2013 03:10,08/11/2013 16:03,,0.0,,647,647,19.8,0.0,9.8
2251753999,2013-11-08 16:03:00,31.18843041,-5.924117711,08/11/2013 16:03,09/11/2013 03:15,,0.0,,647,647,20.6,0.0,4.8
2251754000,2013-11-09 03:15:00,29.94912106,-9.700625041,09/11/2013 03:15,09/11/2013 16:13,,0.0,,647,647,19.4,0.0,5.1
2251754001,2013-11-09 16:13:00,29.96056674,-9.644966197,09/11/2013 16:13,10/11/2013 03:15,,0.0,,647,647,19.0,0.0,5.1
2251754002,2013-11-10 03:15:00,30.59793374,-7.630968486,10/11/2013 03:15,10/11/2013 16:08,,0.0,,647,647,24.8,0.0,6.2
2251754003,2013-11-10 16:08:00,31.86107259,-11.31151162,10/11/2013 16:08,11/11/2013 03:05,,0.0,,647,647,21.2,0.0,16.6
2251754004,2013-11-11 03:05:00,31.75028204,-11.53348576,11/11/2013 03:05,11/11/2013 16:09,,0.0,,647,647,19.7,0.0,10.4
2251754005,2013-11-11 16:09:00,31.14035379,-9.67349601,11/11/2013 16:09,12/11/2013 03:10,,0.0,,647,647,20.0,0.0,3.1
2251754006,2013-11-12 03:10:00,30.03145109,-12.74461185,12/11/2013 03:10,12/11/2013 16:18,,0.0,,647,647,24.2,0.0,13.5
2251754007,2013-11-12 16:18:00,30.04826445,-12.68832892,12/11/2013 16:18,13/11/2013 03:10,,0.0,,647,647,24.4,0.0,13.5
2251754008,2013-11-13 03:10:00,30.69099142,-10.79773972,13/11/2013 03:10,13/11/2013 16:13,,0.0,,647,647,22.6,0.0,6.2
2251754009,2013-11-13 16:13:00,30.08465941,-8.999218077,13/11/2013 16:13,14/11/2013 03:15,,0.0,,647,647,19.8,0.0,4.0
2251754010,2013-11-14 03:15:00,32.6039449,-1.578877823,14/11/2013 03:15,14/11/2013 15:53,,0.0,,647,647,16.6,0.2,14.8
2251754011,2013-11-14 15:53:00,33.2492584,-3.463580242,14/11/2013 15:53,15/11/2013 03:10,,0.0,,647,647,21.0,0.0,4.8
2251754012,2013-11-15 03:10:00,31.39581152,-8.724907286,15/11/2013 03:10,15/11/2013 16:08,,0.0,,647,647,18.1,0.0,7.0
2251754013,2013-11-15 16:08:00,30.79304547,-6.969825965,15/11/2013 16:08,16/11/2013 03:15,,0.0,,647,647,21.8,0.0,9.3
2251754014,2013-11-16 03:15:00,30.19123621,-8.585260927,16/11/2013 03:15,16/11/2013 16:13,,0.0,,647,647,22.1,0.0,5.1
2251754015,2013-11-16 16:13:00,29.71522716,-7.2067339,16/11/2013 16:13,17/11/2013 03:19,,0.0,,647,647,19.1,0.0,9.3
2251754016,2013-11-17 03:19:00,29.1151854,-8.791486445,17/11/2013 03:19,17/11/2013 16:18,,0.0,,647,647,22.3,0.0,3.2
2251754017,2013-11-17 16:18:00,29.01587992,-8.457939535,17/11/2013 16:18,18/11/2013 03:20,,0.0,,647,647,21.5,0.0,3.5
2251754018,2013-11-18 03:20:00,29.66740062,-6.629951101,18/11/2013 03:20,18/11/2013 16:13,,0.0,,647,647,20.6,0.0,12.3
2251754019,2013-11-18 16:13:00,30.31971358,-8.337546526,18/11/2013 16:13,19/11/2013 03:15,,0.0,,647,647,21.0,0.0,3.6
2251754020,2013-11-19 03:15:00,29.72314953,-9.851407848,19/11/2013 03:15,19/11/2013 16:18,,0.0,,647,647,17.1,0.3,3.6
2251754021,2013-11-19 16:18:00,31.00206269,-13.0530768,19/11/2013 16:18,20/11/2013 03:05,,0.0,,647,647,19.4,0.0,4.0
2251754022,2013-11-20 03:05:00,31.65700165,-11.32111916,20/11/2013 03:05,20/11/2013 16:13,,0.0,,647,647,19.6,0.0,10.2
2251754023,2013-11-20 16:13:00,32.31269744,-12.89243707,20/11/2013 16:13,21/11/2013 03:00,,0.0,,647,647,24.5,0.0,5.6
2251754024,2013-11-21 03:00:00,32.96930899,-11.17626632,21/11/2013 03:00,21/11/2013 16:08,,0.0,,647,647,26.2,0.0,6.2
2251754025,2013-11-21 16:08:00,32.37689852,-9.610398876,21/11/2013 16:08,22/11/2013 03:05,,0.0,,647,647,22.6,0.0,8.8
2251754026,2013-11-22 03:05:00,31.78539691,-11.03685777,22/11/2013 03:05,22/11/2013 16:13,,0.0,,647,647,20.2,0.0,6.6
2251754027,2013-11-22 16:13:00,31.81952571,-11.05543054,22/11/2013 16:13,23/11/2013 03:05,,0.0,,647,647,21.0,0.0,6.1
2251754028,2013-11-23 03:05:00,31.22967002,-12.43371733,23/11/2013 03:05,23/11/2013 16:18,,0.0,,647,647,18.0,1.0,11.3
2251754029,2013-11-23 16:18:00,33.14004022,-16.84462855,23/11/2013 16:18,24/11/2013 02:50,,0.0,,647,647,23.1,0.0,18.2
2251754030,2013-11-24 02:50:00,33.80154208,-15.2438602,24/11/2013 02:50,24/11/2013 16:13,,0.0,,647,647,20.3,0.0,12.4
2251754031,2013-11-24 16:13:00,33.83886921,-15.25067999,24/11/2013 16:13,25/11/2013 02:50,,0.0,,647,647,21.1,0.0,13.1
2251754032,2013-11-25 02:50:00,32.62734173,-17.89572737,25/11/2013 02:50,25/11/2013 16:23,,4.0,,647,647,14.0,0.0,13.2
2251754033,2013-11-25 16:23:00,32.66623012,-17.89503279,25/11/2013 16:23,26/11/2013 02:50,,4.0,,647,647,15.3,0.0,11.7
2251754034,2013-11-26 02:50:00,32.7059851,-17.72422955,26/11/2013 02:50,26/11/2013 16:23,,4.0,,647,647,12.3,0.0,5.7
2251754035,2013-11-26 16:23:00,32.74640076,-17.73029068,26/11/2013 16:23,27/11/2013 02:50,,4.0,,647,647,14.3,0.0,5.0
2251754036,2013-11-27 02:50:00,32.78766281,-17.56077043,27/11/2013 02:50,27/11/2013 16:23,,4.0,,647,647,18.3,0.0,4.3
2251754037,2013-11-27 16:23:00,32.82956947,-17.57339465,27/11/2013 16:23,28/11/2013 02:50,,4.0,,647,647,19.0,0.0,6.2
2251754038,2013-11-28 02:50:00,32.87230107,-17.40516481,28/11/2013 02:50,28/11/2013 16:23,,4.0,,647,647,22.0,0.0,12.0
2251754039,2013-11-28 16:23:00,32.91566025,-17.42416481,28/11/2013 16:23,29/11/2013 02:50,,4.0,,647,647,22.4,0.0,12.3
2251754040,2013-11-29 02:50:00,33.58466588,-15.90422984,29/11/2013 02:50,29/11/2013 16:18,,4.0,,647,647,25.1,0.0,18.4
2251754041,2013-11-29 16:18:00,33.62943693,-15.9355958,29/11/2013 16:18,30/11/2013 02:50,,4.0,,647,647,25.4,0.0,16.3
2251754042,2013-11-30 02:50:00,33.05014212,-17.11683012,30/11/2013 02:50,30/11/2013 16:23,,4.0,,647,647,23.3,0.0,15.3
2251754043,2013-11-30 16:23:00,33.09628223,-17.14803988,30/11/2013 16:23,01/12/2013 02:50,,4.0,,647,647,23.5,0.0,17.1
2251754044,2013-12-01 02:50:00,33.14317561,-16.98378594,01/12/2013 02:50,01/12/2013 16:23,,4.0,,647,647,26.4,0.0,15.6
2251754045,2013-12-01 16:23:00,33.19063992,-17.02083917,01/12/2013 16:23,02/12/2013 02:50,,4.0,,647,647,26.7,0.0,15.6
2251754046,2013-12-02 02:50:00,33.23883126,-16.85796405,02/12/2013 02:50,02/12/2013 16:23,,4.0,,647,647,26.0,0.0,20.9
2251754047,2013-12-02 16:23:00,33.28757287,-16.90069249,02/12/2013 16:23,03/12/2013 02:50,,4.0,,647,647,25.8,0.0,20.9
2251754048,2013-12-03 02:50:00,33.33701417,-16.7392316,03/12/2013 02:50,03/12/2013 16:23,,4.0,,647,647,25.1,0.0,19.2
2251754049,2013-12-03 16:23:00,33.38698422,-16.78747125,03/12/2013 16:23,04/12/2013 02:50,,4.0,,647,647,24.0,0.0,20.7
2251754050,2013-12-04 02:50:00,33.43762552,-16.62746483,04/12/2013 02:50,04/12/2013 16:23,,4.0,,647,647,25.5,0.0,16.9
2251754051,2013-12-04 16:23:00,33.48877325,-16.68105582,04/12/2013 16:23,05/12/2013 02:50,,4.0,,647,647,24.9,0.0,16.9
2251754052,2013-12-05 02:50:00,34.16538098,-15.21321599,05/12/2013 02:50,05/12/2013 16:18,,4.0,,647,647,19.7,0.0,5.1
2251754053,2013-12-05 16:18:00,34.21765381,-15.27708918,05/12/2013 16:18,06/12/2013 02:50,,4.0,,647,647,19.5,0.0,5.2
2251754054,2013-12-06 02:50:00,33.64571975,-16.42437663,06/12/2013 02:50,06/12/2013 16:23,,4.0,,647,647,25.5,0.0,21.0
2251754055,2013-12-06 16:23:00,33.69906334,-16.4882063,06/12/2013 16:23,07/12/2013 02:50,,4.0,,647,647,24.6,0.0,21.1
2251754056,2013-12-07 02:50:00,33.75298683,-16.33284994,07/12/2013 02:50,07/12/2013 16:23,,4.0,,647,647,25.4,0.0,20.2
2251754057,2013-12-07 16:23:00,34.43215471,-17.67060101,07/12/2013 16:23,08/12/2013 02:45,,4.0,,647,647,22.1,0.0,13.7
2251754058,2013-12-08 02:45:00,33.86225288,-18.76037692,08/12/2013 02:45,08/12/2013 16:28,,4.0,,647,647,18.8,0.0,5.2
2251754059,2013-12-08 16:28:00,33.29275887,-17.5854043,08/12/2013 16:28,09/12/2013 02:50,,4.0,,647,647,18.3,0.0,17.7
2251754060,2013-12-09 02:50:00,33.34859189,-17.43342047,09/12/2013 02:50,09/12/2013 16:28,,4.0,,647,647,19.1,0.0,11.6
2251754061,2013-12-09 16:28:00,33.40480547,-17.50720197,09/12/2013 16:28,10/12/2013 02:50,,4.0,,647,647,18.5,0.0,11.0
2251754062,2013-12-10 02:50:00,34.08630412,-16.09727048,10/12/2013 02:50,10/12/2013 16:23,,4.0,,647,647,22.8,0.0,19.4
2251754063,2013-12-10 16:23:00,34.14335527,-16.17982402,10/12/2013 16:23,11/12/2013 02:50,,4.0,,647,647,22.8,0.0,18.6
2251754064,2013-12-11 02:50:00,34.70069129,-15.00957105,11/12/2013 02:50,11/12/2013 16:19,,4.0,,647,647,23.0,0.0,1.8
2251754065,2013-12-11 16:19:00,34.7585182,-15.09966599,11/12/2013 16:19,12/12/2013 02:50,,4.0,,647,647,23.6,0.0,3.1
2251754066,2013-12-12 02:50:00,34.31691612,-15.97197249,12/12/2013 02:50,12/12/2013 16:23,,4.0,,647,647,26.6,0.0,18.8
2251754067,2013-12-12 16:23:00,33.75066013,-14.79062236,12/12/2013 16:23,13/12/2013 02:55,,4.0,,647,647,21.0,0.0,5.0
2251754068,2013-12-13 02:55:00,34.43436819,-13.3502822,13/12/2013 02:55,13/12/2013 16:18,,4.0,,647,647,23.8,0.1,3.8
2251754069,2013-12-13 16:18:00,33.24397176,-10.80505936,13/12/2013 16:18,14/12/2013 03:05,,4.0,,647,647,20.5,0.9,3.1
2251754070,2013-12-14 03:05:00,33.17853695,-10.92899465,14/12/2013 03:05,14/12/2013 16:19,,4.0,,647,647,20.1,0.6,9.0
2251754071,2013-12-14 16:19:00,34.48789724,-13.67463182,14/12/2013 16:19,15/12/2013 02:55,,4.0,,647,647,24.5,0.4,8.7
2251754072,2013-12-15 02:55:00,34.54796769,-13.53281132,15/12/2013 02:55,15/12/2013 16:19,,4.0,,647,647,24.9,0.0,1.8
2251754073,2013-12-15 16:19:00,34.60825834,-13.64169504,15/12/2013 16:19,16/12/2013 02:55,,4.0,,647,647,24.9,0.0,2.2
2251754074,2013-12-16 02:55:00,35.29359763,-12.19721648,16/12/2013 02:55,16/12/2013 16:14,,4.0,,647,647,21.6,0.0,1.5
2251754075,2013-12-16 16:14:00,34.72955019,-10.99039322,16/12/2013 16:14,17/12/2013 03:00,,4.0,,647,647,19.0,0.0,2.4
2251754076,2013-12-17 03:00:00,33.66589406,-13.21718007,17/12/2013 03:00,17/12/2013 16:23,,4.0,,647,647,19.2,0.0,5.9
